"Observation Type",Site,Lat,Lon,Region,MPA,Year,Date,Transect,Depth,Distance,Species,"Min Size (cm)","Max Size (cm)",Count
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2008,2008-10-19,2,9,30,"purple urchin",,,29
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2008,2008-10-19,1,9,30,"purple urchin",,,33
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2008,2008-11-23,1,8,30,"purple urchin",,,0
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2008,2008-11-23,2,8,30,"purple urchin",,,0
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2008,2008-11-23,3,8,30,"purple urchin",,,0
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2008,2008-11-23,4,8,30,"purple urchin",,,0
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2008,2008-11-23,5,8,30,"purple urchin",,,0
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2008,2008-11-23,6,8,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2008,2008-12-11,1,11,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2008,2008-12-11,2,11,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2008,2008-12-11,3,11,30,"purple urchin",,,5
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2008,2008-12-11,4,11,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2008,2008-12-11,5,11,30,"purple urchin",,,24
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2008,2008-12-11,6,11,30,"purple urchin",,,20
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2008,2008-09-28,6,30,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2008,2008-09-28,5,30,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,6,13,30,"purple urchin",,,12
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,5,13,30,"purple urchin",,,2
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,4,13,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,3,13,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,2,13,30,"purple urchin",,,3
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,1,13,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2008,2008-09-28,4,7,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2008,2008-09-28,2,7,30,"purple urchin",,,7
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2008,2008-09-28,5,7,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2008,2008-09-28,1,7,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2008,2008-09-28,3,7,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2008,2008-09-28,6,7,30,"purple urchin",,,0
Invertebrate,"WIES Intake Pipes",33.446999,-118.484848,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,1,0,30,"purple urchin",,,0
Invertebrate,"WIES Intake Pipes",33.446999,-118.484848,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,2,0,30,"purple urchin",,,0
Invertebrate,"WIES Intake Pipes",33.446999,-118.484848,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,3,0,30,"purple urchin",,,0
Invertebrate,"WIES Intake Pipes",33.446999,-118.484848,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,4,0,30,"purple urchin",,,0
Invertebrate,"WIES Intake Pipes",33.446999,-118.484848,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,5,0,30,"purple urchin",,,0
Invertebrate,"WIES Intake Pipes",33.446999,-118.484848,South,"Blue Cavern (Catalina Island) SMCA",2008,2008-11-24,6,0,30,"purple urchin",,,2
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2008,2008-10-11,5,15,30,"purple urchin",,,0
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2008,2008-10-11,4,15,30,"purple urchin",,,0
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2008,2008-10-11,2,15,30,"purple urchin",,,1
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2008,2008-10-11,6,15,30,"purple urchin",,,5
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2008,2008-10-11,3,15,30,"purple urchin",,,0
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2008,2008-10-11,1,15,30,"purple urchin",,,0
Invertebrate,"Lions Head",33.451241,-118.502098,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-24,1,12,30,"purple urchin",,,0
Invertebrate,"Lions Head",33.451241,-118.502098,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-24,2,12,30,"purple urchin",,,0
Invertebrate,"Lions Head",33.451241,-118.502098,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-24,3,12,30,"purple urchin",,,0
Invertebrate,"Lions Head",33.451241,-118.502098,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-24,4,12,30,"purple urchin",,,1
Invertebrate,"Lions Head",33.451241,-118.502098,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-24,5,12,30,"purple urchin",,,0
Invertebrate,"Lions Head",33.451241,-118.502098,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-24,6,12,30,"purple urchin",,,1
Invertebrate,"Ship Rock",33.462833,-118.4916,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-25,1,0,30,"purple urchin",,,0
Invertebrate,"Ship Rock",33.462833,-118.4916,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-25,2,0,30,"purple urchin",,,0
Invertebrate,"Ship Rock",33.462833,-118.4916,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-25,3,0,30,"purple urchin",,,3
Invertebrate,"Ship Rock",33.462833,-118.4916,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-25,4,0,30,"purple urchin",,,3
Invertebrate,"Ship Rock",33.462833,-118.4916,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-25,5,0,30,"purple urchin",,,0
Invertebrate,"Ship Rock",33.462833,-118.4916,South,"Arrow Point to Lion Head Point (Catalina Island) SMCA",2008,2008-11-25,6,0,30,"purple urchin",,,7
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2009,2009-01-08,1,9,30,"purple urchin",,,12
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2009,2009-01-08,2,9,30,"purple urchin",,,0
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2009,2009-01-08,3,9,30,"purple urchin",,,0
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2009,2009-01-08,4,9,30,"purple urchin",,,14
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2009,2009-01-08,5,9,30,"purple urchin",,,3
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2009,2009-01-08,6,9,30,"purple urchin",,,23
Invertebrate,Yellowbanks,33.998798,-119.550499,South,"Scorpion (Santa Cruz Island) SMR",2009,2009-04-19,3,4,30,"purple urchin",,,3
Invertebrate,Yellowbanks,33.998798,-119.550499,South,"Scorpion (Santa Cruz Island) SMR",2009,2009-04-19,2,4,8,"purple urchin",,,46
Invertebrate,Yellowbanks,33.998798,-119.550499,South,"Scorpion (Santa Cruz Island) SMR",2009,2009-04-19,1,4,19,"purple urchin",,,50
Invertebrate,Yellowbanks,33.998798,-119.550499,South,"Scorpion (Santa Cruz Island) SMR",2009,2009-04-19,4,4,30,"purple urchin",,,16
Invertebrate,Yellowbanks,33.998798,-119.550499,South,"Scorpion (Santa Cruz Island) SMR",2009,2009-04-19,5,4,30,"purple urchin",,,21
Invertebrate,Yellowbanks,33.998798,-119.550499,South,"Scorpion (Santa Cruz Island) SMR",2009,2009-04-19,6,4,30,"purple urchin",,,0
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2009,2009-03-31,1,10,30,"purple urchin",,,7
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2009,2009-03-31,2,10,30,"purple urchin",,,5
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2009,2009-03-31,3,10,30,"purple urchin",,,0
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2009,2009-03-31,4,10,30,"purple urchin",,,12
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2009,2009-03-31,5,10,30,"purple urchin",,,6
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2009,2009-03-31,6,10,30,"purple urchin",,,4
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2009,2009-05-17,1,4,10,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2009,2009-05-17,2,4,4,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2009,2009-05-17,3,4,3,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2009,2009-05-17,4,4,2,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2009,2009-05-17,5,4,2,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2009,2009-05-17,6,4,3,"purple urchin",,,50
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2009,2009-05-04,1,9,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2009,2009-05-04,2,9,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2009,2009-05-04,3,9,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2009,2009-05-04,4,9,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2009,2009-05-04,5,9,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2009,2009-05-04,6,9,30,"purple urchin",,,0
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2009,2009-05-23,1,12,30,"purple urchin",,,13
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2009,2009-05-23,2,12,13,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2009,2009-05-23,3,12,30,"purple urchin",,,13
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2009,2009-05-23,4,12,5,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2009,2009-05-23,5,12,5,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2009,2009-05-23,6,12,6,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2009,2009-05-24,1,9,5,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2009,2009-05-24,2,9,9,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2009,2009-05-24,3,9,11,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2009,2009-05-24,4,9,3,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2009,2009-05-24,5,9,3,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2009,2009-05-24,6,9,30,"purple urchin",,,41
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2009,2009-05-12,1,10,30,"purple urchin",,,2
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2009,2009-05-12,2,10,30,"purple urchin",,,8
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2009,2009-05-12,3,10,30,"purple urchin",,,3
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2009,2009-05-12,4,10,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2009,2009-05-12,5,10,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2009,2009-05-12,6,10,30,"purple urchin",,,9
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2009,2009-05-31,1,5,30,"purple urchin",,,0
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2009,2009-05-31,2,5,30,"purple urchin",,,12
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2009,2009-05-31,3,5,21,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2009,2009-05-31,4,5,3,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2009,2009-05-31,5,5,5,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2009,2009-05-31,6,5,5,"purple urchin",,,50
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2009,2009-05-24,1,9,30,"purple urchin",,,1
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2009,2009-05-24,2,9,30,"purple urchin",,,4
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2009,2009-05-24,3,9,30,"purple urchin",,,6
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2009,2009-05-24,4,9,30,"purple urchin",,,0
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2009,2009-05-24,5,9,30,"purple urchin",,,0
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2009,2009-05-24,6,9,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2009,2009-05-30,3,9,30,"purple urchin",,,1
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2009,2009-05-30,5,9,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2009,2009-05-30,2,9,30,"purple urchin",,,4
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2009,2009-05-30,6,9,30,"purple urchin",,,2
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2009,2009-05-30,4,9,30,"purple urchin",,,5
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2009,2009-05-30,1,9,30,"purple urchin",,,11
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2009,2009-06-17,6,6,30,"purple urchin",,,24
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2009,2009-06-17,5,6,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2009,2009-06-17,3,6,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2009,2009-06-17,1,6,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2009,2009-06-17,4,6,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2009,2009-06-17,2,6,30,"purple urchin",,,0
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2009,2009-06-06,1,10,30,"purple urchin",,,50
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2009,2009-06-06,5,10,30,"purple urchin",,,30
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2009,2009-06-06,3,10,29,"purple urchin",,,50
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2009,2009-06-06,6,10,14,"purple urchin",,,50
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2009,2009-06-06,4,10,2,"purple urchin",,,50
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2009,2009-06-06,2,10,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Monterey",36.5602,-121.9459,Central,"Carmel Bay SMCA",2009,2009-05-24,1,17,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Monterey",36.5602,-121.9459,Central,"Carmel Bay SMCA",2009,2009-05-24,2,17,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Monterey",36.5602,-121.9459,Central,"Carmel Bay SMCA",2009,2009-05-24,3,17,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Monterey",36.5602,-121.9459,Central,"Carmel Bay SMCA",2009,2009-05-24,4,17,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Monterey",36.5602,-121.9459,Central,"Carmel Bay SMCA",2009,2009-05-24,5,17,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Monterey",36.5602,-121.9459,Central,"Carmel Bay SMCA",2009,2009-05-24,6,17,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2009,2009-06-16,1,6,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2009,2009-06-16,5,6,30,"purple urchin",,,4
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2009,2009-06-16,3,6,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2009,2009-06-16,6,6,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2009,2009-06-16,4,6,30,"purple urchin",,,3
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2009,2009-06-16,2,6,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2009,2009-05-29,5,5,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2009,2009-05-29,3,5,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2009,2009-05-29,1,5,30,"purple urchin",,,1
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2009,2009-05-29,6,5,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2009,2009-05-29,4,5,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2009,2009-05-29,2,5,30,"purple urchin",,,3
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2009,2009-06-28,1,12,1,"purple urchin",,,50
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2009,2009-06-28,2,12,10,"purple urchin",,,50
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2009,2009-06-28,3,12,17,"purple urchin",,,50
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2009,2009-06-28,4,12,10,"purple urchin",,,60
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2009,2009-06-28,5,12,21,"purple urchin",,,50
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2009,2009-06-28,6,12,10,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2009,2009-07-18,6,10,30,"purple urchin",,,1
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2009,2009-07-18,5,10,30,"purple urchin",,,1
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2009,2009-07-18,4,10,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2009,2009-07-18,3,10,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2009,2009-07-18,2,10,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2009,2009-07-18,1,10,30,"purple urchin",,,0
Invertebrate,"Abalone Cove",33.736149,-118.37632,South,"Abalone Cove SMCA",2009,2009-06-07,1,10,30,"purple urchin",,,0
Invertebrate,"Abalone Cove",33.736149,-118.37632,South,"Abalone Cove SMCA",2009,2009-06-07,2,10,30,"purple urchin",,,0
